FID,geom,addr:city,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,building,description,name,opening_hours,type,wheelchair,osm_id,osm_type,editlink,tutoriallink,check_date,diet:vegetarian,opening_hours:signed,cuisine,operator,phone,atm,contact:website,source,toilets:wheelchair,addr:country,image,website,name:de,outdoor_seating,takeaway,contact:email,contact:phone,building:levels,roof:levels,roof:shape,smoking,contact:fax,source:date,addr:housename,diet:vegan,toilets,delivery,email,fax,payment:cash,source:geometry,building:first_floor_high,contact:mobile,shop,internet_access,was:military,was:name,building:part,int_name,internet_access:fee,addr:place,source:addr,disused:phone,height,opening_hours:covid19,roof:colour,start_date:name,seasonal,air_conditioning,indoor_seating,wifi,sport,building:colour,toilets:access,building:material,old_name,source:housenumber,tourism,ele,name:en,check_date:opening_hours,bar,smoking:outside,contact:facebook,note,brand,brand:wikidata,level,alt_name,start_date,update,lastcheck,wheelchair:description:de,wheelchair:description:en,changing_table,changing_table:count,toilets:disposal,toilets:female,toilets:male,toilets:unisex,craft,capacity,designation,diet:gluten_free,owner,outdoor,source:name,menu_languages,number_of_menulanguages,contact:instagram,internet_access:ssid,last_check,brand:wikipedia,fixme,breakfast,cafe,payment:credit_cards,payment:debit_cards,rooms,seating,surveillance,payment:coins,payment:cryptocurrencies,payment:electronic_purses,payment:notes,payment:paypal,official_name,food,ref:vatin,wheelchair:description,drive_in,seating:indoor,seating:outdoor,gay,menu,drink:club-mate,music,cafe_€,cappuchino_€,opening_hours:kitchen,description:de,description:en,diet:local,dog,currency:eur,payment:account_cards,payment:apple_pay,payment:contactless,addr:floor,highchair,kids_area,drink:soy_milk,man_made,lottery,entrance,addr:unit,self_service,snack,url,old_name2,changing_table:location,access:covid19,delivery:covid19,organic,disused:amenity,description:covid19,takeaway:covid19,beer_garden,source:wheelchair,old_website,min_age,payment:girocard,alt_name_1,last_checked,status,access,survey:date,old_name1,diet:kosher,disused:name,was:shop,payment:mastercard,payment:visa,payment:avia_ringcard,payment:dkv,payment:euroshell,payment:notes:note,payment:total_card,payment:uta,payment:westfalen_card,takeaway:ice_cream,diet:halal,branch,payment:maestro,reservation,opening_hours:lastcheck,opening_hours:url,opening_date
MRN_OSM_amenity_cafe_4326_Point.557,POINT (8.6875742 49.4056433),Heidelberg,34,69115,Bahnhofstraße,,cafe,,,Kaffeezimmer,Mo-Sa 08:00-18:00,,yes,2147483647,node,https://www.openstreetmap.org/node/2985005489,https://learnosm.org/de/beginner/,,,,coffee_shop,,+49 6221 6580606,,,local knowledge,no,,,https://www.kaffeezimmer.de,,yes,,,,,,,outside,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,yes,,,,,,Kaffeezimmer²,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.558,POINT (8.4512252 49.4759008),,,,,,cafe,,,Bäcker Görtz,Mo-Fr 05:30-18:00; Sa 06:00-13:00,,limited,2147483647,node,https://www.openstreetmap.org/node/2985613687,https://learnosm.org/de/beginner/,,yes,,,,+49 621 54930534,,,,,,,https://www.baeckergoertz.de/,,,,,,,,,,,,,yes,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bäcker Görtz,Q97572517,,,,,,,,,,,,,,,,,,,,,,,,,,de:Bäcker Görtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.559,POINT (8.4541157 49.4777918),,,,,,cafe,,,Lusanum,"Mo,Tu,Th 09:00-16:00,We,Fr 09:00-15:00",,yes,2147483647,node,https://www.openstreetmap.org/node/2985644134,https://learnosm.org/de/beginner/,,,,romanian,,+49 176 71667624,,,,,,,https://www.lusanum.de/geschaefte/cafe-restaurant-lusanum/,,yes,,,,,,,,,,,,,,caferestaurantlusanum@t-online.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.560,POINT (8.5737828 49.3860229),,,,,,cafe,,,Backhaus Siegel,Mo-Fr 06:30-18:30;Sa 06:30-14:00;Su 08:00-11:00,,limited,2147483647,node,https://www.openstreetmap.org/node/2990589926,https://learnosm.org/de/beginner/,,,,,,+49 6202 9781961,,,,,,,http://www.backhaussiegel.de,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.561,POINT (8.421856 49.4908145),,,,,,cafe,,,Bäckerei-Konditorei Lanzet,"Mo-Fr 06:00-18:00,Sa 06:00-13:00,Su 13:00-16:30",,limited,2147483647,node,https://www.openstreetmap.org/node/3000547331,https://learnosm.org/de/beginner/,,,,,,+49 621 694371,,,,,,,https://www.baeckerei-lanzet.de/,,yes,,,,,,,,,,,,,,ulf.lanzet@web.de,+49 621 631067,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.562,POINT (8.4171214 49.4941908),,,,,,cafe,,,EiscafePizzeria Taverna,,,no,2147483647,node,https://www.openstreetmap.org/node/3001927723,https://learnosm.org/de/beginner/,,,,ice_cream,,+49 621 65730845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://de-de.facebook.com/pages/EiscafePizzeria-Taverna/508386072505641?sk=page_map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.563,POINT (8.4202088 49.4974308),,,,,,cafe,,,Sarisoy Bäckerei,,,limited,2147483647,node,https://www.openstreetmap.org/node/3010047438,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.564,POINT (8.5796439 49.5385614),,,,,,cafe,,,Cafe Konditorei KEMPF,,,limited,2147483647,node,https://www.openstreetmap.org/node/3017515690,https://learnosm.org/de/beginner/,,,,,,+49 6204 3320,,,,,,,http://www.cafekempf.de/,,yes,,,,,,,,,,,,,,cafekempf@gmx.de,+49 6204 9112186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zugang in den Garten über Am Neuen Markt möglich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.565,POINT (8.4322451 49.4867721),,,,,,cafe,,,Café Rohrlach,,,,2147483647,node,https://www.openstreetmap.org/node/3024411476,https://learnosm.org/de/beginner/,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.566,POINT (8.4318397 49.4870097),,,,,,cafe,,,Café Alternativ,"Tu,We 15:00-19:00; Th 15:00-20:00",,,2147483647,node,https://www.openstreetmap.org/node/3026644282,https://learnosm.org/de/beginner/,,,,coffee_shop,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.567,POINT (8.4035268 49.5208896),,,,,,cafe,,,La Gondola,Tu-Fr 10:30-19:00; Sa-Su 10:30-20:00; Mo off,,no,2147483647,node,https://www.openstreetmap.org/node/3033929486,https://learnosm.org/de/beginner/,,,,ice_cream,,+49 621 65730402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.568,POINT (8.5765854 49.3849433),Schwetzingen,25,68723,Carl-Theodor-Straße,,cafe,,,Café Leisinger,Mo-Sa 08:00-18:00; Su 09:00 - 18:00,,yes,2147483647,node,https://www.openstreetmap.org/node/3040847633,https://learnosm.org/de/beginner/,,,,breakfast;coffee_shop;cake,,+496202859119,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/pages/Cafe-Leisinger/135700343162449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.569,POINT (8.5761054 49.3846463),Schwetzingen,,68723,,,cafe,,,Süß und Salzig,Mo-Fr 07:00-18:00; Sa 07:00-13:00; Su 08:00-13:00,,no,2147483647,node,https://www.openstreetmap.org/node/3041090319,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bäckerei Utz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.570,POINT (8.5755099 49.3815456),,,,,,cafe,,,Bäckerei Utz,,,yes,2147483647,node,https://www.openstreetmap.org/node/3042935013,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.571,POINT (8.5770774 49.3850101),,,,,,cafe,,,Schwetzinger Bohne,Mo-Fr 09:00-18:30;Sa 09:00-17:00,,no,2147483647,node,https://www.openstreetmap.org/node/3045434767,https://learnosm.org/de/beginner/,,,,,,+49 6202 6651790,,,,,,,http://www.schwetzingerbohne.de,,,,,,,,,,,,,,,,,,,,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.572,POINT (8.4060205 49.5199457),,,,,,cafe,,,Bäcker Görtz,Mo-Fr 05:00-18:30; Sa 05:00-17:00;Su 8:00-17:00,,no,2147483647,node,https://www.openstreetmap.org/node/3046790986,https://learnosm.org/de/beginner/,,,,,,+49 621 65730101,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bäcker Görtz,Q97572517,,,,,,,,,,,,,,,,,,,,,,,,,,de:Bäcker Görtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.573,POINT (8.1271253 49.2800636),Edenkoben,28,67480,Tanzstraße,,cafe,,,Eisdiele Rialto,,,,2147483647,node,https://www.openstreetmap.org/node/3048903508,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.574,POINT (8.1270962 49.2824677),Edenkoben,95,67480,Weinstraße,,cafe,,,Cafe Engert,,,,2147483647,node,https://www.openstreetmap.org/node/3048906045,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.575,POINT (8.8179769 49.5773562),Wald-Michelbach,33a,69483,Rudi-Wünzer-Straße,,cafe,,,Musicbox Bistro + Café im Elchpark,,,,2147483647,node,https://www.openstreetmap.org/node/3059325316,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.576,POINT (8.5963952 49.5438038),,,,,,cafe,,,Backparadies Hug,Mo-Fr 06:00-19:00;Sa 06:00-18:00;Su 07:00-18:00,,yes,2147483647,node,https://www.openstreetmap.org/node/3070625485,https://learnosm.org/de/beginner/,,,,,,+49 6204 - 7016691,,,,,,,https://www.backparadies-hug.de/filialen,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.577,POINT (8.4802842 49.4801378),,,,,,cafe,,,Café Picnic,Mo-Fr 6:00-19:00;Sa 8:00-18:00,,limited,2147483647,node,https://www.openstreetmap.org/node/3085002155,https://learnosm.org/de/beginner/,,,,,,+49 621 1781178,,,,,,https://commons.wikimedia.org/wiki/File:Caf%C3%A9Picnic.jpg,,,yes,,,,,,,,,,,,,,,,,,,,,wlan,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,indoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveillance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.578,POINT (8.4626354 49.4862436),Mannheim,11,68159,,,cafe,,,Café Fräulein Schiller,Mo-Fr 09:00-19:00;Sa 09:30-19:00;Su 09:30-18:00,,no,2147483647,node,https://www.openstreetmap.org/node/3097636307,https://learnosm.org/de/beginner/,,,,coffee_shop,,+49 621 44599676,,,,,DE,https://commons.wikimedia.org/wiki/File:Fr%C3%A4ulein_Schiller.jpg,http://fraeulein-schiller.de/,,,,,,,,,outside,,,,,,,,,,,,,,wlan,,,,,,B2,,,,,,,,,,,,,,,Café NoName,,,,,,,,,,,,,,2016-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.579,POINT (8.4702012 49.5958757),,,,,,cafe,,,Bäckerei Grimminger,Mo-Fr 7:00-18:00;Sa 7:00-13:00,,no,2147483647,node,https://www.openstreetmap.org/node/3116153822,https://learnosm.org/de/beginner/,,,,,,+49 6206 910591,,,,,,,https://www.grimminger.de/Filialen/fil_lampertheim.html,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.580,POINT (8.3550049 49.535603),Frankenthal (Pfalz),3,67227,Kanalstraße,,cafe,,,Eiscafé Cefalu,,,yes,2147483647,node,https://www.openstreetmap.org/node/3133401439,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.581,POINT (8.4823619 49.5970669),,,,,,cafe,,,Glocken Bäckerei,,,yes,2147483647,node,https://www.openstreetmap.org/node/3139580248,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.582,POINT (8.423698 49.4263787),Neuhofen Pfalz,77,67141,Ludwigshafener Straße,,cafe,,,Eiscafe Perla,Mo-Sa 10:30-22:00; Su 10:00-22:00,,limited,2147483647,node,https://www.openstreetmap.org/node/3139604966,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,,DE,,,,yes,,,+49 6236 578213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Eiscafe-Perla-105831016293200/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.583,POINT (8.4112898 49.4241131),,,,,,cafe,,,Eis-Café Philip Franck,Mo-Su 11:00-22:00,,limited,2147483647,node,https://www.openstreetmap.org/node/3141382158,https://learnosm.org/de/beginner/,,,,ice_cream,,+496236 449522,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://de-de.facebook.com/pages/Eis-Caf%C3%A9-Philip-Franck/212494928777098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.584,POINT (8.5555202 49.4671255),Mannheim,30,68239,Rastatter Straße,,cafe,,,Bäckerei Edgar Seitz,Mo-Fr 06:00-18:00; Sa 06:00-13:00; Su 08:00-17:00,,,2147483647,node,https://www.openstreetmap.org/node/3154783782,https://learnosm.org/de/beginner/,,,,,,+49 621 471-532,,,,,DE,,http://www.bds-seckenheim.de/mitglieder/baeckerei_seitz.php,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.585,POINT (8.4784884 49.4600964),,,,,,cafe,,,Bäcker Görtz,Mo-Fr 05:30-18:30; Sa 06:00-17:00; Su 07:30-18:00,,yes,2147483647,node,https://www.openstreetmap.org/node/3197455376,https://learnosm.org/de/beginner/,,,,,,+49 621 87208284,,,,,,https://commons.wikimedia.org/wiki/File:B%C3%A4cker_G%C3%B6rtz_Mannheim-Niederfeld.jpg,https://www.baeckergoertz.de/,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bäcker Görtz,Q97572517,,,,,,,,,,,,,,,,,,,,,,,,,,de:Bäcker Görtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.586,POINT (8.6603496 49.472657),,,,,,cafe,,,Doppio Gusto,,,,2147483647,node,https://www.openstreetmap.org/node/3202399914,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.587,POINT (8.4676192 49.4854362),Mannheim,6,68161,,,cafe,,,Teeseele Mannheim,Mo-Sa 12:00-19:00,,yes,2147483647,node,https://www.openstreetmap.org/node/3208553487,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,wlan,,,,,,N4,,,,,,,,yes,,,,,,,,,,,,2023-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,indoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.588,POINT (8.4681484 49.4847836),,,,,,cafe,,,Café XOXO Hugs & Kisses,Mo-Sa 09:00-15:00; Su 10:00-15:00,,no,2147483647,node,https://www.openstreetmap.org/node/3208553500,https://learnosm.org/de/beginner/,,,,,,,,,,no,,https://commons.wikimedia.org/wiki/File:Gira_Revox_Studio_Mannheim_N6.jpg,,,,,,,,,,,,,,,yes,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,Loewe Galerie,,,,,,,,https://www.facebook.com/CafeXOXOHugsandKisses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,Stufen am Eingang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,Gira Revox Studio,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.589,POINT (8.4684109 49.4857357),,,,,,cafe,,,Starks,Mo-Su 09:00-01:00,,no,2147483647,node,https://www.openstreetmap.org/node/3208553510,https://learnosm.org/de/beginner/,,,,,Claus Kreimes,+49 (0)621 1 22 01 29,,,,,,https://commons.wikimedia.org/wiki/File:Starks_Mannheim_N4.jpg,http://www.starks-restaurant.de/,,yes,,,,,,,,,,,,,,welcome@starks-restaurant.de,+49 (0)621 1 21 44 59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-04-27,,,,,,,,,,,,,,,,,,Stufe am Eingang 12 cm hoch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.590,POINT (8.4688529 49.4855727),Mannheim,6-7,68161,,,cafe,,,Coffee Fellows,Mo-Sa 09:00-20:00;Su off,,,2147483647,node,https://www.openstreetmap.org/node/3209044019,https://learnosm.org/de/beginner/,,,,coffee_shop,Coffee Fellows GmbH,+49 621 12508693,,,,,,,http://www.coffee-fellows.de/,,,yes,,,,,,no,,,,,,,,,,,,,,yes,,,,,,N5,,,,,,,,,,,,,,,,,,,,,,,,,Coffee Fellows,Q23461429,,,,,,,,,,,,,,,,,,,,,,,,,,en:Coffee Fellows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.591,POINT (8.6880787 49.4082317),,,,,,cafe,,,Riegler,Mo-Fr 06:00-18:00; Sa 06:00-13:00,,yes,2147483647,node,https://www.openstreetmap.org/node/3216803596,https://learnosm.org/de/beginner/,,yes,,,,+49 6221 4044904,,,,,,,https://baeckerei-riegler.de/fachgeschaefte/standorte/bergheimerstr/,,no,,,,,,,,,,,yes,,,,,,,,,bakery,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.592,POINT (8.4703381 49.4860039),,,,,,cafe,,,Nespresso Boutique Mannheim,Mo-Sa 10:00-20:00,,yes,2147483647,node,https://www.openstreetmap.org/node/3227727745,https://learnosm.org/de/beginner/,,,,coffee_shop,,,,,,,,https://commons.wikimedia.org/wiki/File:Nespresso_Boutique_Mannheim_O6.jpg,https://www.nespresso.com,,,,,,,,,,,,,,,,,,,,,,electronics,,,,,,,,,,,,,,,,,,,,,,Salamander,,,,,,,,,,,,,,,Dez 2014,,,,,,,,,,,,,,,,,,,,,2020-04-27,,,,,,,,,indoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,surveillance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
